"","State","StateFIPS","CountyFIPS","AreaName","Poverty"
"29108","TX",48,51,"Burleson County, Texas",2761
"29109","TX",48,53,"Burnet County, Texas",6989
"29110","TX",48,55,"Caldwell County, Texas",7169
"29111","TX",48,57,"Calhoun County, Texas",4136
"29112","TX",48,59,"Callahan County, Texas",2548
"29113","TX",48,61,"Cameron County, Texas",139768
"29114","TX",48,63,"Camp County, Texas",2454
"29115","TX",48,65,"Carson County, Texas",435
"29116","TX",48,67,"Cass County, Texas",5915
"29117","TX",48,69,"Castro County, Texas",1339
"29118","TX",48,71,"Chambers County, Texas",3921
"29119","TX",48,73,"Cherokee County, Texas",10688
"29120","TX",48,75,"Childress County, Texas",1177
"29121","TX",48,77,"Clay County, Texas",1246
"29122","TX",48,79,"Cochran County, Texas",591
"29123","TX",48,81,"Coke County, Texas",361
"29124","TX",48,83,"Coleman County, Texas",1924
"29125","TX",48,85,"Collin County, Texas",64824
"29126","TX",48,87,"Collingsworth County, Texas",675
"29127","TX",48,89,"Colorado County, Texas",3081
"29128","TX",48,91,"Comal County, Texas",10423
"29129","TX",48,93,"Comanche County, Texas",3107
"29130","TX",48,95,"Concho County, Texas",298
"29131","TX",48,97,"Cooke County, Texas",5292
"29132","TX",48,99,"Coryell County, Texas",8631
"29133","TX",48,101,"Cottle County, Texas",340
"29134","TX",48,103,"Crane County, Texas",606
"29135","TX",48,105,"Crockett County, Texas",635
"29136","TX",48,107,"Crosby County, Texas",1358
"29137","TX",48,109,"Culberson County, Texas",677
"29138","TX",48,111,"Dallam County, Texas",1183
"29139","TX",48,113,"Dallas County, Texas",472926
"29140","TX",48,115,"Dawson County, Texas",1924
"29141","TX",48,117,"Deaf Smith County, Texas",3955
"29142","TX",48,119,"Delta County, Texas",1177
"29143","TX",48,121,"Denton County, Texas",63220
"29144","TX",48,123,"DeWitt County, Texas",2817
"29145","TX",48,125,"Dickens County, Texas",417
"29146","TX",48,127,"Dimmit County, Texas",2003
"29147","TX",48,129,"Donley County, Texas",585
"29148","TX",48,131,"Duval County, Texas",2617
"29149","TX",48,133,"Eastland County, Texas",3162
"29150","TX",48,135,"Ector County, Texas",19162
"29151","TX",48,137,"Edwards County, Texas",205
"29152","TX",48,139,"Ellis County, Texas",18755
"29153","TX",48,141,"El Paso County, Texas",185728
"29154","TX",48,143,"Erath County, Texas",9340
"29155","TX",48,145,"Falls County, Texas",3417
"29156","TX",48,147,"Fannin County, Texas",5305
"29157","TX",48,149,"Fayette County, Texas",3021
"29158","TX",48,151,"Fisher County, Texas",666
"29159","TX",48,153,"Floyd County, Texas",1375
"29160","TX",48,155,"Foard County, Texas",114
"29161","TX",48,157,"Fort Bend County, Texas",53761
"29162","TX",48,159,"Franklin County, Texas",1726
"29163","TX",48,161,"Freestone County, Texas",2683
"29164","TX",48,163,"Frio County, Texas",3321
"29165","TX",48,165,"Gaines County, Texas",2177
"29166","TX",48,167,"Galveston County, Texas",41985
"29167","TX",48,169,"Garza County, Texas",432
"29168","TX",48,171,"Gillespie County, Texas",2791
"29169","TX",48,173,"Glasscock County, Texas",40
"29170","TX",48,175,"Goliad County, Texas",1358
"29171","TX",48,177,"Gonzales County, Texas",4009
"29172","TX",48,179,"Gray County, Texas",2824
"29173","TX",48,181,"Grayson County, Texas",19420
"29174","TX",48,183,"Gregg County, Texas",21769
"29175","TX",48,185,"Grimes County, Texas",4701
"29176","TX",48,187,"Guadalupe County, Texas",13924
"29177","TX",48,189,"Hale County, Texas",7548
"29178","TX",48,191,"Hall County, Texas",844
"29179","TX",48,193,"Hamilton County, Texas",1159
"29180","TX",48,195,"Hansford County, Texas",939
"29181","TX",48,197,"Hardeman County, Texas",585
"29182","TX",48,199,"Hardin County, Texas",6684
"29183","TX",48,201,"Harris County, Texas",774568
"29184","TX",48,203,"Harrison County, Texas",11151
"29185","TX",48,205,"Hartley County, Texas",295
"29186","TX",48,207,"Haskell County, Texas",1030
"29187","TX",48,209,"Hays County, Texas",28783
"29188","TX",48,211,"Hemphill County, Texas",502
"29189","TX",48,213,"Henderson County, Texas",14572
"29190","TX",48,215,"Hidalgo County, Texas",277104
"29191","TX",48,217,"Hill County, Texas",7049
"29192","TX",48,219,"Hockley County, Texas",3297
"29193","TX",48,221,"Hood County, Texas",6161
"29194","TX",48,223,"Hopkins County, Texas",6972
"29195","TX",48,225,"Houston County, Texas",4918
"29196","TX",48,227,"Howard County, Texas",4787
"29197","TX",48,229,"Hudspeth County, Texas",1192
"29198","TX",48,231,"Hunt County, Texas",16112
"29199","TX",48,233,"Hutchinson County, Texas",3493
"29200","TX",48,235,"Irion County, Texas",191
"29201","TX",48,237,"Jack County, Texas",1324
"29202","TX",48,239,"Jackson County, Texas",1765
"29203","TX",48,241,"Jasper County, Texas",5912
"29204","TX",48,243,"Jeff Davis County, Texas",123
"29205","TX",48,245,"Jefferson County, Texas",47095
"29206","TX",48,247,"Jim Hogg County, Texas",915
"29207","TX",48,249,"Jim Wells County, Texas",9128
"29208","TX",48,251,"Johnson County, Texas",18392
"29209","TX",48,253,"Jones County, Texas",2285
"29210","TX",48,255,"Karnes County, Texas",3079
"29211","TX",48,257,"Kaufman County, Texas",15016
"29212","TX",48,259,"Kendall County, Texas",2862
"29213","TX",48,261,"Kenedy County, Texas",151
"29214","TX",48,263,"Kent County, Texas",74
"29215","TX",48,265,"Kerr County, Texas",7718
"29216","TX",48,267,"Kimble County, Texas",912
"29217","TX",48,269,"King County, Texas",19
"29218","TX",48,271,"Kinney County, Texas",572
"29219","TX",48,273,"Kleberg County, Texas",7849
"29220","TX",48,275,"Knox County, Texas",605
"29221","TX",48,277,"Lamar County, Texas",9076
"29222","TX",48,279,"Lamb County, Texas",3173
"29223","TX",48,281,"Lampasas County, Texas",2923
"29224","TX",48,283,"La Salle County, Texas",972
"29225","TX",48,285,"Lavaca County, Texas",1765
"29226","TX",48,287,"Lee County, Texas",2374
"29227","TX",48,289,"Leon County, Texas",2322
"29228","TX",48,291,"Liberty County, Texas",12548
"29229","TX",48,293,"Limestone County, Texas",5189
"29230","TX",48,295,"Lipscomb County, Texas",317
"29231","TX",48,297,"Live Oak County, Texas",1567
"29232","TX",48,299,"Llano County, Texas",2841
"29233","TX",48,301,"Loving County, Texas",33
"29234","TX",48,303,"Lubbock County, Texas",54155
"29235","TX",48,305,"Lynn County, Texas",1106
"29236","TX",48,307,"McCulloch County, Texas",1522
"29237","TX",48,309,"McLennan County, Texas",49881
"29238","TX",48,311,"McMullen County, Texas",92
"29239","TX",48,313,"Madison County, Texas",1938
"29240","TX",48,315,"Marion County, Texas",2264
"29241","TX",48,317,"Martin County, Texas",692
"29242","TX",48,319,"Mason County, Texas",577
"29243","TX",48,321,"Matagorda County, Texas",7833
"29244","TX",48,323,"Maverick County, Texas",14872
"29245","TX",48,325,"Medina County, Texas",6656
"29246","TX",48,327,"Menard County, Texas",317
"29247","TX",48,329,"Midland County, Texas",13238
"29248","TX",48,331,"Milam County, Texas",4159
"29249","TX",48,333,"Mills County, Texas",688
"29250","TX",48,335,"Mitchell County, Texas",766
"29251","TX",48,337,"Montague County, Texas",2878
"29252","TX",48,339,"Montgomery County, Texas",59856
"29253","TX",48,341,"Moore County, Texas",4421
"29254","TX",48,343,"Morris County, Texas",2346
"29255","TX",48,345,"Motley County, Texas",181
"29256","TX",48,347,"Nacogdoches County, Texas",14752
"29257","TX",48,349,"Navarro County, Texas",9794
"29258","TX",48,351,"Newton County, Texas",1798
"29259","TX",48,353,"Nolan County, Texas",3108
"29260","TX",48,355,"Nueces County, Texas",61965
"29261","TX",48,357,"Ochiltree County, Texas",1447
"29262","TX",48,359,"Oldham County, Texas",214
"29263","TX",48,361,"Orange County, Texas",12691
"29264","TX",48,363,"Palo Pinto County, Texas",5425
"29265","TX",48,365,"Panola County, Texas",3509
"29266","TX",48,367,"Parker County, Texas",11785
"29267","TX",48,369,"Parmer County, Texas",1696
"29268","TX",48,371,"Pecos County, Texas",1643
"29269","TX",48,373,"Polk County, Texas",7279
"29270","TX",48,375,"Potter County, Texas",25466
"29271","TX",48,377,"Presidio County, Texas",1586
"29272","TX",48,379,"Rains County, Texas",1206
"29273","TX",48,381,"Randall County, Texas",13076
"29274","TX",48,383,"Reagan County, Texas",552
"29275","TX",48,385,"Real County, Texas",541
"29276","TX",48,387,"Red River County, Texas",2321
"29277","TX",48,389,"Reeves County, Texas",1895
"29278","TX",48,391,"Refugio County, Texas",1203
"29279","TX",48,393,"Roberts County, Texas",14
"29280","TX",48,395,"Robertson County, Texas",2841
"29281","TX",48,397,"Rockwall County, Texas",5310
"29282","TX",48,399,"Runnels County, Texas",2071
"29283","TX",48,401,"Rusk County, Texas",8510
"29284","TX",48,403,"Sabine County, Texas",2840
"29285","TX",48,405,"San Augustine County, Texas",2105
"29286","TX",48,407,"San Jacinto County, Texas",5419
"29287","TX",48,409,"San Patricio County, Texas",9949
"29288","TX",48,411,"San Saba County, Texas",792
"29289","TX",48,413,"Schleicher County, Texas",630
"29290","TX",48,415,"Scurry County, Texas",1527
"29291","TX",48,417,"Shackelford County, Texas",635
"29292","TX",48,419,"Shelby County, Texas",5553
"29293","TX",48,421,"Sherman County, Texas",376
"29294","TX",48,423,"Smith County, Texas",37048
"29295","TX",48,425,"Somervell County, Texas",1158
"29296","TX",48,427,"Starr County, Texas",22663
"29297","TX",48,429,"Stephens County, Texas",1751
"29298","TX",48,431,"Sterling County, Texas",208
"29299","TX",48,433,"Stonewall County, Texas",264
"29300","TX",48,435,"Sutton County, Texas",328
"29301","TX",48,437,"Swisher County, Texas",1595
"29302","TX",48,439,"Tarrant County, Texas",283264
"29303","TX",48,441,"Taylor County, Texas",22395
"29304","TX",48,443,"Terrell County, Texas",186
"29305","TX",48,445,"Terry County, Texas",1756
"29306","TX",48,447,"Throckmorton County, Texas",199
"29307","TX",48,449,"Titus County, Texas",6848
"29308","TX",48,451,"Tom Green County, Texas",16202
"29309","TX",48,453,"Travis County, Texas",180220
"29310","TX",48,455,"Trinity County, Texas",2381
"29311","TX",48,457,"Tyler County, Texas",3159
"29312","TX",48,459,"Upshur County, Texas",5322
"29313","TX",48,461,"Upton County, Texas",657
"29314","TX",48,463,"Uvalde County, Texas",5248
"29315","TX",48,465,"Val Verde County, Texas",9738
"29316","TX",48,467,"Van Zandt County, Texas",8787
"29317","TX",48,469,"Victoria County, Texas",14531
"29318","TX",48,471,"Walker County, Texas",12642
"29319","TX",48,473,"Waller County, Texas",7505
"29320","TX",48,475,"Ward County, Texas",1831
"29321","TX",48,477,"Washington County, Texas",4325
"29322","TX",48,479,"Webb County, Texas",82307
"29323","TX",48,481,"Wharton County, Texas",7178
"29324","TX",48,483,"Wheeler County, Texas",862
"29325","TX",48,485,"Wichita County, Texas",20712
"29326","TX",48,487,"Wilbarger County, Texas",2275
"29327","TX",48,489,"Willacy County, Texas",7604
"29328","TX",48,491,"Williamson County, Texas",35014
"29329","TX",48,493,"Wilson County, Texas",4783
"29330","TX",48,495,"Winkler County, Texas",1040
"29331","TX",48,497,"Wise County, Texas",7015
"29332","TX",48,499,"Wood County, Texas",6073
"29333","TX",48,501,"Yoakum County, Texas",979
"29334","TX",48,503,"Young County, Texas",2751
"29335","TX",48,505,"Zapata County, Texas",5334
"29336","TX",48,507,"Zavala County, Texas",3943
"31200","UT",49,1,"Beaver County, Utah",797
"31201","UT",49,3,"Box Elder County, Utah",4779
"31202","UT",49,5,"Cache County, Utah",17713
"31203","UT",49,7,"Carbon County, Utah",3113
"31204","UT",49,9,"Daggett County, Utah",47
"31205","UT",49,11,"Davis County, Utah",24718
"31206","UT",49,13,"Duchesne County, Utah",2019
"31207","UT",49,15,"Emery County, Utah",1188
"31208","UT",49,17,"Garfield County, Utah",873
"31209","UT",49,19,"Grand County, Utah",1740
"31210","UT",49,21,"Iron County, Utah",9727
"31211","UT",49,23,"Juab County, Utah",1464
"31212","UT",49,25,"Kane County, Utah",562
"31213","UT",49,27,"Millard County, Utah",1602
"31214","UT",49,29,"Morgan County, Utah",557
"31215","UT",49,31,"Piute County, Utah",376
"31216","UT",49,33,"Rich County, Utah",333
"31217","UT",49,35,"Salt Lake County, Utah",131630
"31218","UT",49,37,"San Juan County, Utah",4149
"31219","UT",49,39,"Sanpete County, Utah",4043
"31220","UT",49,41,"Sevier County, Utah",2973
"31221","UT",49,43,"Summit County, Utah",3001
"31222","UT",49,45,"Tooele County, Utah",4339
"31223","UT",49,47,"Uintah County, Utah",3261
"31224","UT",49,49,"Utah County, Utah",71110
"31225","UT",49,51,"Wasatch County, Utah",2633
"31226","UT",49,53,"Washington County, Utah",21893
"31227","UT",49,55,"Wayne County, Utah",414
"31228","UT",49,57,"Weber County, Utah",30547
"31580","VA",51,1,"Accomack County, Virginia",6384
"31581","VA",51,3,"Albemarle County, Virginia",9714
"31582","VA",51,5,"Alleghany County, Virginia",2682
"31583","VA",51,7,"Amelia County, Virginia",1471
"31584","VA",51,9,"Amherst County, Virginia",4086
"31585","VA",51,11,"Appomattox County, Virginia",2668
"31586","VA",51,13,"Arlington County, Virginia",19996
"31587","VA",51,15,"Augusta County, Virginia",6694
"31588","VA",51,17,"Bath County, Virginia",347
"31589","VA",51,19,"Bedford County, Virginia",7372
"31590","VA",51,21,"Bland County, Virginia",621
"31591","VA",51,23,"Botetourt County, Virginia",2701
"31592","VA",51,25,"Brunswick County, Virginia",3298
"31593","VA",51,27,"Buchanan County, Virginia",5841
"31594","VA",51,29,"Buckingham County, Virginia",2867
"31595","VA",51,31,"Campbell County, Virginia",7309
"31596","VA",51,33,"Caroline County, Virginia",3601
"31597","VA",51,35,"Carroll County, Virginia",5017
"31598","VA",51,36,"Charles City County, Virginia",933
"31599","VA",51,37,"Charlotte County, Virginia",2589
"31600","VA",51,41,"Chesterfield County, Virginia",24002
"31601","VA",51,43,"Clarke County, Virginia",1556
"31602","VA",51,45,"Craig County, Virginia",611
"31603","VA",51,47,"Culpeper County, Virginia",4320
"31604","VA",51,49,"Cumberland County, Virginia",1996
"31605","VA",51,51,"Dickenson County, Virginia",3225
"31606","VA",51,53,"Dinwiddie County, Virginia",4061
"31607","VA",51,57,"Essex County, Virginia",1533
"31608","VA",51,59,"Fairfax County, Virginia",66762
"31609","VA",51,61,"Fauquier County, Virginia",3762
"31610","VA",51,63,"Floyd County, Virginia",1551
"31611","VA",51,65,"Fluvanna County, Virginia",1618
"31612","VA",51,67,"Franklin County, Virginia",8123
"31613","VA",51,69,"Frederick County, Virginia",5247
"31614","VA",51,71,"Giles County, Virginia",1891
"31615","VA",51,73,"Gloucester County, Virginia",2735
"31616","VA",51,75,"Goochland County, Virginia",1163
"31617","VA",51,77,"Grayson County, Virginia",3244
"31618","VA",51,79,"Greene County, Virginia",1853
"31619","VA",51,81,"Greensville County, Virginia",1490
"31620","VA",51,83,"Halifax County, Virginia",6675
"31621","VA",51,85,"Hanover County, Virginia",5976
"31622","VA",51,87,"Henrico County, Virginia",33914
"31623","VA",51,89,"Henry County, Virginia",9520
"31624","VA",51,91,"Highland County, Virginia",282
"31625","VA",51,93,"Isle of Wight County, Virginia",4137
"31626","VA",51,95,"James City County, Virginia",5648
"31627","VA",51,97,"King and Queen County, Virginia",949
"31628","VA",51,99,"King George County, Virginia",1366
"31629","VA",51,101,"King William County, Virginia",1897
"31630","VA",51,103,"Lancaster County, Virginia",1246
"31631","VA",51,105,"Lee County, Virginia",6027
"31632","VA",51,107,"Loudoun County, Virginia",14047
"31633","VA",51,109,"Louisa County, Virginia",3385
"31634","VA",51,111,"Lunenburg County, Virginia",2279
"31635","VA",51,113,"Madison County, Virginia",1613
"31636","VA",51,115,"Mathews County, Virginia",613
"31637","VA",51,117,"Mecklenburg County, Virginia",5975
"31638","VA",51,119,"Middlesex County, Virginia",982
"31639","VA",51,121,"Montgomery County, Virginia",21707
"31640","VA",51,125,"Nelson County, Virginia",2159
"31641","VA",51,127,"New Kent County, Virginia",1327
"31642","VA",51,131,"Northampton County, Virginia",2730
"31643","VA",51,133,"Northumberland County, Virginia",1352
"31644","VA",51,135,"Nottoway County, Virginia",3444
"31645","VA",51,137,"Orange County, Virginia",4105
"31646","VA",51,139,"Page County, Virginia",3880
"31647","VA",51,141,"Patrick County, Virginia",3818
"31648","VA",51,143,"Pittsylvania County, Virginia",9944
"31649","VA",51,145,"Powhatan County, Virginia",1252
"31650","VA",51,147,"Prince Edward County, Virginia",3883
"31651","VA",51,149,"Prince George County, Virginia",3370
"31652","VA",51,153,"Prince William County, Virginia",28739
"31653","VA",51,155,"Pulaski County, Virginia",4506
"31654","VA",51,157,"Rappahannock County, Virginia",733
"31655","VA",51,159,"Richmond County, Virginia",748
"31656","VA",51,161,"Roanoke County, Virginia",7607
"31657","VA",51,163,"Rockbridge County, Virginia",3085
"31658","VA",51,165,"Rockingham County, Virginia",8471
"31659","VA",51,167,"Russell County, Virginia",5777
"31660","VA",51,169,"Scott County, Virginia",4406
"31661","VA",51,171,"Shenandoah County, Virginia",5138
"31662","VA",51,173,"Smyth County, Virginia",5815
"31663","VA",51,175,"Southampton County, Virginia",2649
"31664","VA",51,177,"Spotsylvania County, Virginia",10396
"31665","VA",51,179,"Stafford County, Virginia",6948
"31666","VA",51,181,"Surry County, Virginia",881
"31667","VA",51,183,"Sussex County, Virginia",1362
"31668","VA",51,185,"Tazewell County, Virginia",7518
"31669","VA",51,187,"Warren County, Virginia",3696
"31670","VA",51,191,"Washington County, Virginia",6845
"31671","VA",51,193,"Westmoreland County, Virginia",2323
"31672","VA",51,195,"Wise County, Virginia",8414
"31673","VA",51,197,"Wythe County, Virginia",4356
"31674","VA",51,199,"York County, Virginia",4198
"31675","VA",51,510,"Alexandria city, Virginia",12359
"31676","VA",51,520,"Bristol city, Virginia",3496
"31677","VA",51,530,"Buena Vista city, Virginia",1755
"31678","VA",51,540,"Charlottesville city, Virginia",10995
"31679","VA",51,550,"Chesapeake city, Virginia",21734
"31680","VA",51,570,"Colonial Heights city, Virginia",1974
"31681","VA",51,580,"Covington city, Virginia",1437
"31682","VA",51,590,"Danville city, Virginia",9629
"31683","VA",51,595,"Emporia city, Virginia",1907
"31684","VA",51,600,"Fairfax city, Virginia",1593
"31685","VA",51,610,"Falls Church city, Virginia",361
"31686","VA",51,620,"Franklin city, Virginia",1762
"31687","VA",51,630,"Fredericksburg city, Virginia",4108
"31688","VA",51,640,"Galax city, Virginia",1766
"31689","VA",51,650,"Hampton city, Virginia",20187
"31690","VA",51,660,"Harrisonburg city, Virginia",14326
"31691","VA",51,670,"Hopewell city, Virginia",4165
"31692","VA",51,678,"Lexington city, Virginia",678
"31693","VA",51,680,"Lynchburg city, Virginia",16775
"31694","VA",51,683,"Manassas city, Virginia",3945
"31695","VA",51,685,"Manassas Park city, Virginia",1232
"31696","VA",51,690,"Martinsville city, Virginia",3105
"31697","VA",51,700,"Newport News city, Virginia",26984
"31698","VA",51,710,"Norfolk city, Virginia",46288
"31699","VA",51,720,"Norton city, Virginia",949
"31700","VA",51,730,"Petersburg city, Virginia",8795
"31701","VA",51,735,"Poquoson city, Virginia",502
"31702","VA",51,740,"Portsmouth city, Virginia",17000
"31703","VA",51,750,"Radford city, Virginia",5497
"31704","VA",51,760,"Richmond city, Virginia",51828
"31705","VA",51,770,"Roanoke city, Virginia",20514
"31706","VA",51,775,"Salem city, Virginia",2578
"31707","VA",51,790,"Staunton city, Virginia",4052
"31708","VA",51,800,"Suffolk city, Virginia",9835
"31709","VA",51,810,"Virginia Beach city, Virginia",36267
"31710","VA",51,820,"Waynesboro city, Virginia",3796
"31711","VA",51,830,"Williamsburg city, Virginia",2401
"31712","VA",51,840,"Winchester city, Virginia",4200
"32344","VT",50,1,"Addison County, Vermont",3124
"32345","VT",50,3,"Bennington County, Vermont",4735
"32346","VT",50,5,"Caledonia County, Vermont",3733
"32347","VT",50,7,"Chittenden County, Vermont",17045
"32348","VT",50,9,"Essex County, Vermont",929
"32349","VT",50,11,"Franklin County, Vermont",4147
"32350","VT",50,13,"Grand Isle County, Vermont",598
"32351","VT",50,15,"Lamoille County, Vermont",2887
"32352","VT",50,17,"Orange County, Vermont",3498
"32353","VT",50,19,"Orleans County, Vermont",4070
"32354","VT",50,21,"Rutland County, Vermont",7276
"32355","VT",50,23,"Washington County, Vermont",5729
"32356","VT",50,25,"Windham County, Vermont",5421
"32357","VT",50,27,"Windsor County, Vermont",6041
"32498","WA",53,1,"Adams County, Washington",4019
"32499","WA",53,3,"Asotin County, Washington",3301
"32500","WA",53,5,"Benton County, Washington",26013
"32501","WA",53,7,"Chelan County, Washington",10466
"32502","WA",53,9,"Clallam County, Washington",10682
"32503","WA",53,11,"Clark County, Washington",49314
"32504","WA",53,13,"Columbia County, Washington",690
"32505","WA",53,15,"Cowlitz County, Washington",17609
"32506","WA",53,17,"Douglas County, Washington",5835
"32507","WA",53,19,"Ferry County, Washington",1659
"32508","WA",53,21,"Franklin County, Washington",15406
"32509","WA",53,23,"Garfield County, Washington",252
"32510","WA",53,25,"Grant County, Washington",16295
"32511","WA",53,27,"Grays Harbor County, Washington",12357
"32512","WA",53,29,"Island County, Washington",7430
"32513","WA",53,31,"Jefferson County, Washington",3508
"32514","WA",53,33,"King County, Washington",226204
"32515","WA",53,35,"Kitsap County, Washington",26349
"32516","WA",53,37,"Kittitas County, Washington",8804
"32517","WA",53,39,"Klickitat County, Washington",3150
"32518","WA",53,41,"Lewis County, Washington",12126
"32519","WA",53,43,"Lincoln County, Washington",1562
"32520","WA",53,45,"Mason County, Washington",10166
"32521","WA",53,47,"Okanogan County, Washington",8646
"32522","WA",53,49,"Pacific County, Washington",3918
"32523","WA",53,51,"Pend Oreille County, Washington",2753
"32524","WA",53,53,"Pierce County, Washington",102233
"32525","WA",53,55,"San Juan County, Washington",1823
"32526","WA",53,57,"Skagit County, Washington",18815
"32527","WA",53,59,"Skamania County, Washington",1526
"32528","WA",53,61,"Snohomish County, Washington",74826
"32529","WA",53,63,"Spokane County, Washington",74110
"32530","WA",53,65,"Stevens County, Washington",7753
"32531","WA",53,67,"Thurston County, Washington",32101
"32532","WA",53,69,"Wahkiakum County, Washington",674
"32533","WA",53,71,"Walla Walla County, Washington",9535
"32534","WA",53,73,"Whatcom County, Washington",32328
"32535","WA",53,75,"Whitman County, Washington",12580
"32536","WA",53,77,"Yakima County, Washington",51694
"33208","WI",55,1,"Adams County, Wisconsin",2704
"33209","WI",55,3,"Ashland County, Wisconsin",2398
"33210","WI",55,5,"Barron County, Wisconsin",5640
"33211","WI",55,7,"Bayfield County, Wisconsin",1719
"33212","WI",55,9,"Brown County, Wisconsin",28969
"33213","WI",55,11,"Buffalo County, Wisconsin",1500
"33214","WI",55,13,"Burnett County, Wisconsin",2371
"33215","WI",55,15,"Calumet County, Wisconsin",3434
"33216","WI",55,17,"Chippewa County, Wisconsin",6081
"33217","WI",55,19,"Clark County, Wisconsin",5504
"33218","WI",55,21,"Columbia County, Wisconsin",4844
"33219","WI",55,23,"Crawford County, Wisconsin",2023
"33220","WI",55,25,"Dane County, Wisconsin",64062
"33221","WI",55,27,"Dodge County, Wisconsin",7658
"33222","WI",55,29,"Door County, Wisconsin",2766
"33223","WI",55,31,"Douglas County, Wisconsin",6713
"33224","WI",55,33,"Dunn County, Wisconsin",6140
"33225","WI",55,35,"Eau Claire County, Wisconsin",14862
"33226","WI",55,37,"Florence County, Wisconsin",409
"33227","WI",55,39,"Fond du Lac County, Wisconsin",9071
"33228","WI",55,41,"Forest County, Wisconsin",1505
"33229","WI",55,43,"Grant County, Wisconsin",7318
"33230","WI",55,45,"Green County, Wisconsin",3253
"33231","WI",55,47,"Green Lake County, Wisconsin",2274
"33232","WI",55,49,"Iowa County, Wisconsin",2448
"33233","WI",55,51,"Iron County, Wisconsin",653
"33234","WI",55,53,"Jackson County, Wisconsin",2810
"33235","WI",55,55,"Jefferson County, Wisconsin",8597
"33236","WI",55,57,"Juneau County, Wisconsin",3567
"33237","WI",55,59,"Kenosha County, Wisconsin",24823
"33238","WI",55,61,"Kewaunee County, Wisconsin",1800
"33239","WI",55,63,"La Crosse County, Wisconsin",16616
"33240","WI",55,65,"Lafayette County, Wisconsin",1800
"33241","WI",55,67,"Langlade County, Wisconsin",3063
"33242","WI",55,69,"Lincoln County, Wisconsin",2800
"33243","WI",55,71,"Manitowoc County, Wisconsin",7957
"33244","WI",55,73,"Marathon County, Wisconsin",14095
"33245","WI",55,75,"Marinette County, Wisconsin",5168
"33246","WI",55,77,"Marquette County, Wisconsin",2069
"33247","WI",55,78,"Menominee County, Wisconsin",1535
"33248","WI",55,79,"Milwaukee County, Wisconsin",201124
"33249","WI",55,81,"Monroe County, Wisconsin",6676
"33250","WI",55,83,"Oconto County, Wisconsin",3466
"33251","WI",55,85,"Oneida County, Wisconsin",3632
"33252","WI",55,87,"Outagamie County, Wisconsin",15723
"33253","WI",55,89,"Ozaukee County, Wisconsin",4467
"33254","WI",55,91,"Pepin County, Wisconsin",947
"33255","WI",55,93,"Pierce County, Wisconsin",4615
"33256","WI",55,95,"Polk County, Wisconsin",4407
"33257","WI",55,97,"Portage County, Wisconsin",10095
"33258","WI",55,99,"Price County, Wisconsin",1860
"33259","WI",55,101,"Racine County, Wisconsin",23768
"33260","WI",55,103,"Richland County, Wisconsin",2609
"33261","WI",55,105,"Rock County, Wisconsin",23498
"33262","WI",55,107,"Rusk County, Wisconsin",2252
"33263","WI",55,109,"St. Croix County, Wisconsin",5502
"33264","WI",55,111,"Sauk County, Wisconsin",7656
"33265","WI",55,113,"Sawyer County, Wisconsin",2673
"33266","WI",55,115,"Shawano County, Wisconsin",4451
"33267","WI",55,117,"Sheboygan County, Wisconsin",10348
"33268","WI",55,119,"Taylor County, Wisconsin",2527
"33269","WI",55,121,"Trempealeau County, Wisconsin",3078
"33270","WI",55,123,"Vernon County, Wisconsin",4757
"33271","WI",55,125,"Vilas County, Wisconsin",3047
"33272","WI",55,127,"Walworth County, Wisconsin",13499
"33273","WI",55,129,"Washburn County, Wisconsin",2022
"33274","WI",55,131,"Washington County, Wisconsin",7375
"33275","WI",55,133,"Waukesha County, Wisconsin",20433
"33276","WI",55,135,"Waupaca County, Wisconsin",5232
"33277","WI",55,137,"Waushara County, Wisconsin",2385
"33278","WI",55,139,"Winnebago County, Wisconsin",19209
"33279","WI",55,141,"Wood County, Wisconsin",7996
"34105","WV",54,1,"Barbour County, West Virginia",3482
"34106","WV",54,3,"Berkeley County, West Virginia",15235
"34107","WV",54,5,"Boone County, West Virginia",5529
"34108","WV",54,7,"Braxton County, West Virginia",2941
"34109","WV",54,9,"Brooke County, West Virginia",2960
"34110","WV",54,11,"Cabell County, West Virginia",20110
"34111","WV",54,13,"Calhoun County, West Virginia",1314
"34112","WV",54,15,"Clay County, West Virginia",2530
"34113","WV",54,17,"Doddridge County, West Virginia",1190
"34114","WV",54,19,"Fayette County, West Virginia",8683
"34115","WV",54,21,"Gilmer County, West Virginia",1781
"34116","WV",54,23,"Grant County, West Virginia",1791
"34117","WV",54,25,"Greenbrier County, West Virginia",6530
"34118","WV",54,27,"Hampshire County, West Virginia",4721
"34119","WV",54,29,"Hancock County, West Virginia",4835
"34120","WV",54,31,"Hardy County, West Virginia",1863
"34121","WV",54,33,"Harrison County, West Virginia",11072
"34122","WV",54,35,"Jackson County, West Virginia",4743
"34123","WV",54,37,"Jefferson County, West Virginia",6222
"34124","WV",54,39,"Kanawha County, West Virginia",29703
"34125","WV",54,41,"Lewis County, West Virginia",3357
"34126","WV",54,43,"Lincoln County, West Virginia",5870
"34127","WV",54,45,"Logan County, West Virginia",6902
"34128","WV",54,47,"McDowell County, West Virginia",6943
"34129","WV",54,49,"Marion County, West Virginia",8980
"34130","WV",54,51,"Marshall County, West Virginia",4128
