,State,StateFIPS,CountyFIPS,AreaName,Median Income
24003,OK,40,125,"Pottawatomie County, Oklahoma",44688
24004,OK,40,127,"Pushmataha County, Oklahoma",32445
24005,OK,40,129,"Roger Mills County, Oklahoma",50739
24006,OK,40,131,"Rogers County, Oklahoma",58139
24007,OK,40,133,"Seminole County, Oklahoma",36068
24008,OK,40,135,"Sequoyah County, Oklahoma",35736
24009,OK,40,137,"Stephens County, Oklahoma",43781
24010,OK,40,139,"Texas County, Oklahoma",50242
24011,OK,40,141,"Tillman County, Oklahoma",37759
24012,OK,40,143,"Tulsa County, Oklahoma",49759
24013,OK,40,145,"Wagoner County, Oklahoma",55715
24014,OK,40,147,"Washington County, Oklahoma",50023
24015,OK,40,149,"Washita County, Oklahoma",49632
24016,OK,40,151,"Woods County, Oklahoma",55315
24017,OK,40,153,"Woodward County, Oklahoma",55300
24800,OR,41,1,"Baker County, Oregon",41098
24801,OR,41,3,"Benton County, Oregon",49802
24802,OR,41,5,"Clackamas County, Oregon",65965
24803,OR,41,7,"Clatsop County, Oregon",46408
24804,OR,41,9,"Columbia County, Oregon",53179
24805,OR,41,11,"Coos County, Oregon",38605
24806,OR,41,13,"Crook County, Oregon",37106
24807,OR,41,15,"Curry County, Oregon",40884
24808,OR,41,17,"Deschutes County, Oregon",51223
24809,OR,41,19,"Douglas County, Oregon",41312
24810,OR,41,21,"Gilliam County, Oregon",44293
24811,OR,41,23,"Grant County, Oregon",38046
24812,OR,41,25,"Harney County, Oregon",37580
24813,OR,41,27,"Hood River County, Oregon",55827
24814,OR,41,29,"Jackson County, Oregon",44028
24815,OR,41,31,"Jefferson County, Oregon",46366
24816,OR,41,33,"Josephine County, Oregon",37665
24817,OR,41,35,"Klamath County, Oregon",40336
24818,OR,41,37,"Lake County, Oregon",32369
24819,OR,41,39,"Lane County, Oregon",44103
24820,OR,41,41,"Lincoln County, Oregon",42101
24821,OR,41,43,"Linn County, Oregon",45644
24822,OR,41,45,"Malheur County, Oregon",35418
24823,OR,41,47,"Marion County, Oregon",48432
24824,OR,41,49,"Morrow County, Oregon",50918
24825,OR,41,51,"Multnomah County, Oregon",54102
24826,OR,41,53,"Polk County, Oregon",52821
24827,OR,41,55,"Sherman County, Oregon",38362
24828,OR,41,57,"Tillamook County, Oregon",42581
24829,OR,41,59,"Umatilla County, Oregon",48101
24830,OR,41,61,"Union County, Oregon",43822
24831,OR,41,63,"Wallowa County, Oregon",40581
24832,OR,41,65,"Wasco County, Oregon",43422
24833,OR,41,67,"Washington County, Oregon",66754
24834,OR,41,69,"Wheeler County, Oregon",33487
24835,OR,41,71,"Yamhill County, Oregon",53423
25250,PA,42,1,"Adams County, Pennsylvania",60356
25251,PA,42,3,"Allegheny County, Pennsylvania",53040
25252,PA,42,5,"Armstrong County, Pennsylvania",44942
25253,PA,42,7,"Beaver County, Pennsylvania",50581
25254,PA,42,9,"Bedford County, Pennsylvania",45930
25255,PA,42,11,"Berks County, Pennsylvania",55936
25256,PA,42,13,"Blair County, Pennsylvania",43981
25257,PA,42,15,"Bradford County, Pennsylvania",48987
25258,PA,42,17,"Bucks County, Pennsylvania",77568
25259,PA,42,19,"Butler County, Pennsylvania",60934
25260,PA,42,21,"Cambria County, Pennsylvania",42107
25261,PA,42,23,"Cameron County, Pennsylvania",39897
25262,PA,42,25,"Carbon County, Pennsylvania",49973
25263,PA,42,27,"Centre County, Pennsylvania",52186
25264,PA,42,29,"Chester County, Pennsylvania",85976
25265,PA,42,31,"Clarion County, Pennsylvania",42536
25266,PA,42,33,"Clearfield County, Pennsylvania",42257
25267,PA,42,35,"Clinton County, Pennsylvania",45078
25268,PA,42,37,"Columbia County, Pennsylvania",45374
25269,PA,42,39,"Crawford County, Pennsylvania",44579
25270,PA,42,41,"Cumberland County, Pennsylvania",61820
25271,PA,42,43,"Dauphin County, Pennsylvania",53754
25272,PA,42,45,"Delaware County, Pennsylvania",65123
25273,PA,42,47,"Elk County, Pennsylvania",46671
25274,PA,42,49,"Erie County, Pennsylvania",45971
25275,PA,42,51,"Fayette County, Pennsylvania",39636
25276,PA,42,53,"Forest County, Pennsylvania",35533
25277,PA,42,55,"Franklin County, Pennsylvania",53916
25278,PA,42,57,"Fulton County, Pennsylvania",48311
25279,PA,42,59,"Greene County, Pennsylvania",46661
25280,PA,42,61,"Huntingdon County, Pennsylvania",44396
25281,PA,42,63,"Indiana County, Pennsylvania",45195
25282,PA,42,65,"Jefferson County, Pennsylvania",42903
25283,PA,42,67,"Juniata County, Pennsylvania",47398
25284,PA,42,69,"Lackawanna County, Pennsylvania",46271
25285,PA,42,71,"Lancaster County, Pennsylvania",57721
25286,PA,42,73,"Lawrence County, Pennsylvania",44571
25287,PA,42,75,"Lebanon County, Pennsylvania",55499
25288,PA,42,77,"Lehigh County, Pennsylvania",56117
25289,PA,42,79,"Luzerne County, Pennsylvania",45897
25290,PA,42,81,"Lycoming County, Pennsylvania",47313
25291,PA,42,83,"McKean County, Pennsylvania",43965
25292,PA,42,85,"Mercer County, Pennsylvania",44156
25293,PA,42,87,"Mifflin County, Pennsylvania",41288
25294,PA,42,89,"Monroe County, Pennsylvania",57365
25295,PA,42,91,"Montgomery County, Pennsylvania",80675
25296,PA,42,93,"Montour County, Pennsylvania",54648
25297,PA,42,95,"Northampton County, Pennsylvania",60972
25298,PA,42,97,"Northumberland County, Pennsylvania",42406
25299,PA,42,99,"Perry County, Pennsylvania",57177
25300,PA,42,101,"Philadelphia County, Pennsylvania",38253
25301,PA,42,103,"Pike County, Pennsylvania",60180
25302,PA,42,105,"Potter County, Pennsylvania",40654
25303,PA,42,107,"Schuylkill County, Pennsylvania",45535
25304,PA,42,109,"Snyder County, Pennsylvania",49917
25305,PA,42,111,"Somerset County, Pennsylvania",44587
25306,PA,42,113,"Sullivan County, Pennsylvania",44189
25307,PA,42,115,"Susquehanna County, Pennsylvania",50477
25308,PA,42,117,"Tioga County, Pennsylvania",46494
25309,PA,42,119,"Union County, Pennsylvania",49803
25310,PA,42,121,"Venango County, Pennsylvania",43644
25311,PA,42,123,"Warren County, Pennsylvania",44020
25312,PA,42,125,"Washington County, Pennsylvania",56450
25313,PA,42,127,"Wayne County, Pennsylvania",49919
25314,PA,42,129,"Westmoreland County, Pennsylvania",52247
25315,PA,42,131,"Wyoming County, Pennsylvania",51004
25316,PA,42,133,"York County, Pennsylvania",58269
27145,PR,72,1,"Adjuntas Municipio, Puerto Rico",NA
27146,PR,72,3,"Aguada Municipio, Puerto Rico",NA
27147,PR,72,5,"Aguadilla Municipio, Puerto Rico",NA
27148,PR,72,7,"Aguas Buenas Municipio, Puerto Rico",NA
27149,PR,72,9,"Aibonito Municipio, Puerto Rico",NA
27150,PR,72,11,"AÃ±asco Municipio, Puerto Rico",NA
27151,PR,72,13,"Arecibo Municipio, Puerto Rico",NA
27152,PR,72,15,"Arroyo Municipio, Puerto Rico",NA
27153,PR,72,17,"Barceloneta Municipio, Puerto Rico",NA
27154,PR,72,19,"Barranquitas Municipio, Puerto Rico",NA
27155,PR,72,21,"BayamÃ_n Municipio, Puerto Rico",NA
27156,PR,72,23,"Cabo Rojo Municipio, Puerto Rico",NA
27157,PR,72,25,"Caguas Municipio, Puerto Rico",NA
27158,PR,72,27,"Camuy Municipio, Puerto Rico",NA
27159,PR,72,29,"CanÃ_vanas Municipio, Puerto Rico",NA
27160,PR,72,31,"Carolina Municipio, Puerto Rico",27969
27161,PR,72,33,"CataÃ±o Municipio, Puerto Rico",NA
27162,PR,72,35,"Cayey Municipio, Puerto Rico",NA
27163,PR,72,37,"Ceiba Municipio, Puerto Rico",NA
27164,PR,72,39,"Ciales Municipio, Puerto Rico",NA
27165,PR,72,41,"Cidra Municipio, Puerto Rico",23315
27166,PR,72,43,"Coamo Municipio, Puerto Rico",NA
27167,PR,72,45,"ComerÃ_o Municipio, Puerto Rico",NA
27168,PR,72,47,"Corozal Municipio, Puerto Rico",NA
27169,PR,72,49,"Culebra Municipio, Puerto Rico",NA
27170,PR,72,51,"Dorado Municipio, Puerto Rico",NA
27171,PR,72,53,"Fajardo Municipio, Puerto Rico",NA
27172,PR,72,54,"Florida Municipio, Puerto Rico",NA
27173,PR,72,55,"GuÃ¡nica Municipio, Puerto Rico",NA
27174,PR,72,57,"Guayama Municipio, Puerto Rico",NA
27175,PR,72,59,"Guayanilla Municipio, Puerto Rico",NA
27176,PR,72,61,"Guaynabo Municipio, Puerto Rico",NA
27177,PR,72,63,"Gurabo Municipio, Puerto Rico",NA
27178,PR,72,65,"Hatillo Municipio, Puerto Rico",NA
27179,PR,72,67,"Hormigueros Municipio, Puerto Rico",NA
27180,PR,72,69,"Humacao Municipio, Puerto Rico",NA
27181,PR,72,71,"Isabela Municipio, Puerto Rico",NA
27182,PR,72,73,"Jayuya Municipio, Puerto Rico",NA
27183,PR,72,75,"Juana DÃ_az Municipio, Puerto Rico",NA
27184,PR,72,77,"Juncos Municipio, Puerto Rico",NA
27185,PR,72,79,"Lajas Municipio, Puerto Rico",NA
27186,PR,72,81,"Lares Municipio, Puerto Rico",NA
27187,PR,72,83,"Las MarÃ_as Municipio, Puerto Rico",NA
27188,PR,72,85,"Las Piedras Municipio, Puerto Rico",NA
27189,PR,72,87,"LoÃ_za Municipio, Puerto Rico",NA
27190,PR,72,89,"Luquillo Municipio, Puerto Rico",NA
27191,PR,72,91,"ManatÃ_ Municipio, Puerto Rico",NA
27192,PR,72,93,"Maricao Municipio, Puerto Rico",NA
27193,PR,72,95,"Maunabo Municipio, Puerto Rico",NA
27194,PR,72,97,"MayagÃ_ez Municipio, Puerto Rico",NA
27195,PR,72,99,"Moca Municipio, Puerto Rico",NA
27196,PR,72,101,"Morovis Municipio, Puerto Rico",NA
27197,PR,72,103,"Naguabo Municipio, Puerto Rico",NA
27198,PR,72,105,"Naranjito Municipio, Puerto Rico",NA
27199,PR,72,107,"Orocovis Municipio, Puerto Rico",NA
27200,PR,72,109,"Patillas Municipio, Puerto Rico",NA
27201,PR,72,111,"PeÃ±uelas Municipio, Puerto Rico",NA
27202,PR,72,113,"Ponce Municipio, Puerto Rico",NA
27203,PR,72,115,"Quebradillas Municipio, Puerto Rico",15806
27204,PR,72,117,"RincÃ_n Municipio, Puerto Rico",NA
27205,PR,72,119,"RÃ_o Grande Municipio, Puerto Rico",NA
27206,PR,72,121,"Sabana Grande Municipio, Puerto Rico",NA
27207,PR,72,123,"Salinas Municipio, Puerto Rico",15240
27208,PR,72,125,"San GermÃ¡n Municipio, Puerto Rico",NA
27209,PR,72,127,"San Juan Municipio, Puerto Rico",NA
27210,PR,72,129,"San Lorenzo Municipio, Puerto Rico",NA
27211,PR,72,131,"San SebastiÃ¡n Municipio, Puerto Rico",NA
27212,PR,72,133,"Santa Isabel Municipio, Puerto Rico",NA
27213,PR,72,135,"Toa Alta Municipio, Puerto Rico",NA
27214,PR,72,137,"Toa Baja Municipio, Puerto Rico",NA
27215,PR,72,139,"Trujillo Alto Municipio, Puerto Rico",NA
27216,PR,72,141,"Utuado Municipio, Puerto Rico",NA
27217,PR,72,143,"Vega Alta Municipio, Puerto Rico",NA
27218,PR,72,145,"Vega Baja Municipio, Puerto Rico",NA
27219,PR,72,147,"Vieques Municipio, Puerto Rico",NA
27220,PR,72,149,"Villalba Municipio, Puerto Rico",NA
27221,PR,72,151,"Yabucoa Municipio, Puerto Rico",NA
27222,PR,72,153,"Yauco Municipio, Puerto Rico",NA
27496,RI,44,1,"Bristol County, Rhode Island",NA
27497,RI,44,3,"Kent County, Rhode Island",NA
27498,RI,44,5,"Newport County, Rhode Island",NA
27499,RI,44,7,"Providence County, Rhode Island",NA
27500,RI,44,9,"Washington County, Rhode Island",NA
27552,SC,45,1,"Abbeville County, South Carolina",34799
27553,SC,45,3,"Aiken County, South Carolina",45759
27554,SC,45,5,"Allendale County, South Carolina",25327
27555,SC,45,7,"Anderson County, South Carolina",42143
27556,SC,45,9,"Bamberg County, South Carolina",31314
27557,SC,45,11,"Barnwell County, South Carolina",34336
27558,SC,45,13,"Beaufort County, South Carolina",57048
27559,SC,45,15,"Berkeley County, South Carolina",52506
27560,SC,45,17,"Calhoun County, South Carolina",43531
27561,SC,45,19,"Charleston County, South Carolina",53437
27562,SC,45,21,"Cherokee County, South Carolina",35389
27563,SC,45,23,"Chester County, South Carolina",31914
27564,SC,45,25,"Chesterfield County, South Carolina",32083
27565,SC,45,27,"Clarendon County, South Carolina",33162
27566,SC,45,29,"Colleton County, South Carolina",32804
27567,SC,45,31,"Darlington County, South Carolina",35409
27568,SC,45,33,"Dillon County, South Carolina",28938
27569,SC,45,35,"Dorchester County, South Carolina",54901
27570,SC,45,37,"Edgefield County, South Carolina",46637
27571,SC,45,39,"Fairfield County, South Carolina",36004
27572,SC,45,41,"Florence County, South Carolina",42080
27573,SC,45,43,"Georgetown County, South Carolina",42835
27574,SC,45,45,"Greenville County, South Carolina",50540
27575,SC,45,47,"Greenwood County, South Carolina",37060
27576,SC,45,49,"Hampton County, South Carolina",31410
27577,SC,45,51,"Horry County, South Carolina",43299
27578,SC,45,53,"Jasper County, South Carolina",37141
27579,SC,45,55,"Kershaw County, South Carolina",43622
27580,SC,45,57,"Lancaster County, South Carolina",44016
27581,SC,45,59,"Laurens County, South Carolina",38515
27582,SC,45,61,"Lee County, South Carolina",30954
27583,SC,45,63,"Lexington County, South Carolina",53857
27584,SC,45,65,"McCormick County, South Carolina",38712
27585,SC,45,67,"Marion County, South Carolina",29874
27586,SC,45,69,"Marlboro County, South Carolina",30767
27587,SC,45,71,"Newberry County, South Carolina",40127
27588,SC,45,73,"Oconee County, South Carolina",41237
27589,SC,45,75,"Orangeburg County, South Carolina",34218
27590,SC,45,77,"Pickens County, South Carolina",41459
27591,SC,45,79,"Richland County, South Carolina",49131
27592,SC,45,81,"Saluda County, South Carolina",38827
27593,SC,45,83,"Spartanburg County, South Carolina",43907
27594,SC,45,85,"Sumter County, South Carolina",41332
27595,SC,45,87,"Union County, South Carolina",34033
27596,SC,45,89,"Williamsburg County, South Carolina",28297
27597,SC,45,91,"York County, South Carolina",54117
28030,SD,46,3,"Aurora County, South Dakota",48750
28031,SD,46,5,"Beadle County, South Dakota",46267
28032,SD,46,7,"Bennett County, South Dakota",42171
28033,SD,46,9,"Bon Homme County, South Dakota",45254
28034,SD,46,11,"Brookings County, South Dakota",50082
28035,SD,46,13,"Brown County, South Dakota",53100
28036,SD,46,15,"Brule County, South Dakota",49531
28037,SD,46,17,"Buffalo County, South Dakota",31163
28038,SD,46,19,"Butte County, South Dakota",41920
28039,SD,46,21,"Campbell County, South Dakota",45170
28040,SD,46,23,"Charles Mix County, South Dakota",43109
28041,SD,46,25,"Clark County, South Dakota",49600
28042,SD,46,27,"Clay County, South Dakota",36608
28043,SD,46,29,"Codington County, South Dakota",48912
28044,SD,46,31,"Corson County, South Dakota",31676
28045,SD,46,33,"Custer County, South Dakota",52218
28046,SD,46,35,"Davison County, South Dakota",49991
28047,SD,46,37,"Day County, South Dakota",39216
28048,SD,46,39,"Deuel County, South Dakota",53152
28049,SD,46,41,"Dewey County, South Dakota",37206
28050,SD,46,43,"Douglas County, South Dakota",52500
28051,SD,46,45,"Edmunds County, South Dakota",56000
28052,SD,46,47,"Fall River County, South Dakota",45997
28053,SD,46,49,"Faulk County, South Dakota",43679
28054,SD,46,51,"Grant County, South Dakota",51272
28055,SD,46,53,"Gregory County, South Dakota",37540
28056,SD,46,55,"Haakon County, South Dakota",41518
28057,SD,46,57,"Hamlin County, South Dakota",58602
28058,SD,46,59,"Hand County, South Dakota",47163
28059,SD,46,61,"Hanson County, South Dakota",60741
28060,SD,46,63,"Harding County, South Dakota",52396
28061,SD,46,65,"Hughes County, South Dakota",59177
28062,SD,46,67,"Hutchinson County, South Dakota",45075
28063,SD,46,69,"Hyde County, South Dakota",51776
28064,SD,46,71,"Jackson County, South Dakota",45074
28065,SD,46,73,"Jerauld County, South Dakota",53125
28066,SD,46,75,"Jones County, South Dakota",35972
28067,SD,46,77,"Kingsbury County, South Dakota",53828
28068,SD,46,79,"Lake County, South Dakota",54535
28069,SD,46,81,"Lawrence County, South Dakota",45548
28070,SD,46,83,"Lincoln County, South Dakota",76094
28071,SD,46,85,"Lyman County, South Dakota",43030
28072,SD,46,87,"McCook County, South Dakota",56954
28073,SD,46,89,"McPherson County, South Dakota",36375
28074,SD,46,91,"Marshall County, South Dakota",51788
28075,SD,46,93,"Meade County, South Dakota",52473
28076,SD,46,95,"Mellette County, South Dakota",30938
28077,SD,46,97,"Miner County, South Dakota",44938
28078,SD,46,99,"Minnehaha County, South Dakota",53525
28079,SD,46,101,"Moody County, South Dakota",52446
28080,SD,46,102,"Oglala Lakota County, South Dakota",26369
28081,SD,46,103,"Pennington County, South Dakota",50890
28082,SD,46,105,"Perkins County, South Dakota",39773
28083,SD,46,107,"Potter County, South Dakota",46081
28084,SD,46,109,"Roberts County, South Dakota",48614
28085,SD,46,111,"Sanborn County, South Dakota",50541
28086,SD,46,115,"Spink County, South Dakota",48217
28087,SD,46,117,"Stanley County, South Dakota",56829
28088,SD,46,119,"Sully County, South Dakota",60417
28089,SD,46,121,"Todd County, South Dakota",31128
28090,SD,46,123,"Tripp County, South Dakota",37153
28091,SD,46,125,"Turner County, South Dakota",53378
28092,SD,46,127,"Union County, South Dakota",64471
28093,SD,46,129,"Walworth County, South Dakota",43221
28094,SD,46,135,"Yankton County, South Dakota",48176
28095,SD,46,137,"Ziebach County, South Dakota",35119
28512,TN,47,1,"Anderson County, Tennessee",42880
28513,TN,47,3,"Bedford County, Tennessee",NA
28514,TN,47,5,"Benton County, Tennessee",NA
28515,TN,47,7,"Bledsoe County, Tennessee",NA
28516,TN,47,9,"Blount County, Tennessee",NA
28517,TN,47,11,"Bradley County, Tennessee",NA
28518,TN,47,13,"Campbell County, Tennessee",32028
28519,TN,47,15,"Cannon County, Tennessee",NA
28520,TN,47,17,"Carroll County, Tennessee",35508
28521,TN,47,19,"Carter County, Tennessee",NA
28522,TN,47,21,"Cheatham County, Tennessee",51857
28523,TN,47,23,"Chester County, Tennessee",40167
28524,TN,47,25,"Claiborne County, Tennessee",NA
28525,TN,47,27,"Clay County, Tennessee",NA
28526,TN,47,29,"Cocke County, Tennessee",NA
28527,TN,47,31,"Coffee County, Tennessee",NA
28528,TN,47,33,"Crockett County, Tennessee",35464
28529,TN,47,35,"Cumberland County, Tennessee",38576
28530,TN,47,37,"Davidson County, Tennessee",48368
28531,TN,47,39,"Decatur County, Tennessee",NA
28532,TN,47,41,"DeKalb County, Tennessee",38319
28533,TN,47,43,"Dickson County, Tennessee",NA
28534,TN,47,45,"Dyer County, Tennessee",NA
28535,TN,47,47,"Fayette County, Tennessee",NA
28536,TN,47,49,"Fentress County, Tennessee",NA
28537,TN,47,51,"Franklin County, Tennessee",NA
28538,TN,47,53,"Gibson County, Tennessee",NA
28539,TN,47,55,"Giles County, Tennessee",NA
28540,TN,47,57,"Grainger County, Tennessee",35391
28541,TN,47,59,"Greene County, Tennessee",35196
28542,TN,47,61,"Grundy County, Tennessee",NA
28543,TN,47,63,"Hamblen County, Tennessee",NA
28544,TN,47,65,"Hamilton County, Tennessee",NA
28545,TN,47,67,"Hancock County, Tennessee",NA
28546,TN,47,69,"Hardeman County, Tennessee",NA
28547,TN,47,71,"Hardin County, Tennessee",NA
28548,TN,47,73,"Hawkins County, Tennessee",NA
28549,TN,47,75,"Haywood County, Tennessee",NA
28550,TN,47,77,"Henderson County, Tennessee",NA
28551,TN,47,79,"Henry County, Tennessee",NA
28552,TN,47,81,"Hickman County, Tennessee",NA
28553,TN,47,83,"Houston County, Tennessee",NA
28554,TN,47,85,"Humphreys County, Tennessee",NA
28555,TN,47,87,"Jackson County, Tennessee",NA
28556,TN,47,89,"Jefferson County, Tennessee",42417
28557,TN,47,91,"Johnson County, Tennessee",NA
28558,TN,47,93,"Knox County, Tennessee",NA
28559,TN,47,95,"Lake County, Tennessee",30086
28560,TN,47,97,"Lauderdale County, Tennessee",NA
28561,TN,47,99,"Lawrence County, Tennessee",NA
28562,TN,47,101,"Lewis County, Tennessee",NA
28563,TN,47,103,"Lincoln County, Tennessee",NA
28564,TN,47,105,"Loudon County, Tennessee",51107
28565,TN,47,107,"McMinn County, Tennessee",NA
28566,TN,47,109,"McNairy County, Tennessee",32557
28567,TN,47,111,"Macon County, Tennessee",NA
28568,TN,47,113,"Madison County, Tennessee",NA
28569,TN,47,115,"Marion County, Tennessee",NA
28570,TN,47,117,"Marshall County, Tennessee",42661
28571,TN,47,119,"Maury County, Tennessee",NA
28572,TN,47,121,"Meigs County, Tennessee",NA
28573,TN,47,123,"Monroe County, Tennessee",NA
28574,TN,47,125,"Montgomery County, Tennessee",NA
28575,TN,47,127,"Moore County, Tennessee",49427
28576,TN,47,129,"Morgan County, Tennessee",NA
28577,TN,47,131,"Obion County, Tennessee",NA
28578,TN,47,133,"Overton County, Tennessee",NA
28579,TN,47,135,"Perry County, Tennessee",31425
28580,TN,47,137,"Pickett County, Tennessee",NA
28581,TN,47,139,"Polk County, Tennessee",NA
28582,TN,47,141,"Putnam County, Tennessee",35343
28583,TN,47,143,"Rhea County, Tennessee",36146
28584,TN,47,145,"Roane County, Tennessee",NA
28585,TN,47,147,"Robertson County, Tennessee",NA
28586,TN,47,149,"Rutherford County, Tennessee",56219
28587,TN,47,151,"Scott County, Tennessee",NA
28588,TN,47,153,"Sequatchie County, Tennessee",45408
28589,TN,47,155,"Sevier County, Tennessee",NA
28590,TN,47,157,"Shelby County, Tennessee",NA
28591,TN,47,159,"Smith County, Tennessee",43914
28592,TN,47,161,"Stewart County, Tennessee",42023
28593,TN,47,163,"Sullivan County, Tennessee",NA
28594,TN,47,165,"Sumner County, Tennessee",NA
28595,TN,47,167,"Tipton County, Tennessee",53669
28596,TN,47,169,"Trousdale County, Tennessee",41029
28597,TN,47,171,"Unicoi County, Tennessee",33210
28598,TN,47,173,"Union County, Tennessee",NA
28599,TN,47,175,"Van Buren County, Tennessee",NA
28600,TN,47,177,"Warren County, Tennessee",NA
28601,TN,47,179,"Washington County, Tennessee",NA
28602,TN,47,181,"Wayne County, Tennessee",NA
28603,TN,47,183,"Weakley County, Tennessee",37037
28604,TN,47,185,"White County, Tennessee",NA
28605,TN,47,187,"Williamson County, Tennessee",NA
28606,TN,47,189,"Wilson County, Tennessee",NA
29083,TX,48,1,"Anderson County, Texas",41327
29084,TX,48,3,"Andrews County, Texas",70423
29085,TX,48,5,"Angelina County, Texas",44223
29086,TX,48,7,"Aransas County, Texas",41690
29087,TX,48,9,"Archer County, Texas",60275
29088,TX,48,11,"Armstrong County, Texas",59737
29089,TX,48,13,"Atascosa County, Texas",52192
29090,TX,48,15,"Austin County, Texas",53687
29091,TX,48,17,"Bailey County, Texas",37397
29092,TX,48,19,"Bandera County, Texas",49863
29093,TX,48,21,"Bastrop County, Texas",54821
29094,TX,48,23,"Baylor County, Texas",36373
29095,TX,48,25,"Bee County, Texas",42302
29096,TX,48,27,"Bell County, Texas",50550
29097,TX,48,29,"Bexar County, Texas",51150
29098,TX,48,31,"Blanco County, Texas",55504
29099,TX,48,33,"Borden County, Texas",73750
29100,TX,48,35,"Bosque County, Texas",44674
29101,TX,48,37,"Bowie County, Texas",42670
29102,TX,48,39,"Brazoria County, Texas",69749
29103,TX,48,41,"Brazos County, Texas",39808
29104,TX,48,43,"Brewster County, Texas",38395
29105,TX,48,45,"Briscoe County, Texas",38603
29106,TX,48,47,"Brooks County, Texas",22741
29107,TX,48,49,"Brown County, Texas",41962
29108,TX,48,51,"Burleson County, Texas",51821
29109,TX,48,53,"Burnet County, Texas",49732
29110,TX,48,55,"Caldwell County, Texas",47233
29111,TX,48,57,"Calhoun County, Texas",51078
29112,TX,48,59,"Callahan County, Texas",40981
29113,TX,48,61,"Cameron County, Texas",33266
29114,TX,48,63,"Camp County, Texas",37851
29115,TX,48,65,"Carson County, Texas",66023
29116,TX,48,67,"Cass County, Texas",37352
29117,TX,48,69,"Castro County, Texas",39459
29118,TX,48,71,"Chambers County, Texas",70544
29119,TX,48,73,"Cherokee County, Texas",39595
29120,TX,48,75,"Childress County, Texas",36633
29121,TX,48,77,"Clay County, Texas",48297
29122,TX,48,79,"Cochran County, Texas",39113
29123,TX,48,81,"Coke County, Texas",42467
29124,TX,48,83,"Coleman County, Texas",35156
29125,TX,48,85,"Collin County, Texas",84735
29126,TX,48,87,"Collingsworth County, Texas",39743
29127,TX,48,89,"Colorado County, Texas",46618
29128,TX,48,91,"Comal County, Texas",65833
29129,TX,48,93,"Comanche County, Texas",37470
29130,TX,48,95,"Concho County, Texas",48368
29131,TX,48,97,"Cooke County, Texas",52406
29132,TX,48,99,"Coryell County, Texas",49340
29133,TX,48,101,"Cottle County, Texas",34955
29134,TX,48,103,"Crane County, Texas",58333
29135,TX,48,105,"Crockett County, Texas",53678
29136,TX,48,107,"Crosby County, Texas",37434
29137,TX,48,109,"Culberson County, Texas",35000
29138,TX,48,111,"Dallam County, Texas",41345
29139,TX,48,113,"Dallas County, Texas",50270
29140,TX,48,115,"Dawson County, Texas",41095
29141,TX,48,117,"Deaf Smith County, Texas",43373
29142,TX,48,119,"Delta County, Texas",42432
29143,TX,48,121,"Denton County, Texas",75050
29144,TX,48,123,"DeWitt County, Texas",49736
29145,TX,48,125,"Dickens County, Texas",39700
29146,TX,48,127,"Dimmit County, Texas",36825
29147,TX,48,129,"Donley County, Texas",36681
29148,TX,48,131,"Duval County, Texas",33939
29149,TX,48,133,"Eastland County, Texas",34888
29150,TX,48,135,"Ector County, Texas",57150
29151,TX,48,137,"Edwards County, Texas",41813
29152,TX,48,139,"Ellis County, Texas",62465
29153,TX,48,141,"El Paso County, Texas",41637
29154,TX,48,143,"Erath County, Texas",41416
29155,TX,48,145,"Falls County, Texas",36079
29156,TX,48,147,"Fannin County, Texas",44071
29157,TX,48,149,"Fayette County, Texas",47808
29158,TX,48,151,"Fisher County, Texas",41406
29159,TX,48,153,"Floyd County, Texas",41026
29160,TX,48,155,"Foard County, Texas",36477
29161,TX,48,157,"Fort Bend County, Texas",89152
29162,TX,48,159,"Franklin County, Texas",41537
29163,TX,48,161,"Freestone County, Texas",44301
29164,TX,48,163,"Frio County, Texas",36404
29165,TX,48,165,"Gaines County, Texas",57635
29166,TX,48,167,"Galveston County, Texas",62313
29167,TX,48,169,"Garza County, Texas",48508
29168,TX,48,171,"Gillespie County, Texas",54859
29169,TX,48,173,"Glasscock County, Texas",67303
29170,TX,48,175,"Goliad County, Texas",51226
29171,TX,48,177,"Gonzales County, Texas",42983
29172,TX,48,179,"Gray County, Texas",43288
29173,TX,48,181,"Grayson County, Texas",47952
29174,TX,48,183,"Gregg County, Texas",47639
29175,TX,48,185,"Grimes County, Texas",46195
29176,TX,48,187,"Guadalupe County, Texas",62420
29177,TX,48,189,"Hale County, Texas",43375
29178,TX,48,191,"Hall County, Texas",30950
29179,TX,48,193,"Hamilton County, Texas",42432
29180,TX,48,195,"Hansford County, Texas",44219
29181,TX,48,197,"Hardeman County, Texas",37174
29182,TX,48,199,"Hardin County, Texas",52614
29183,TX,48,201,"Harris County, Texas",54457
29184,TX,48,203,"Harrison County, Texas",45974
29185,TX,48,205,"Hartley County, Texas",63004
29186,TX,48,207,"Haskell County, Texas",39850
29187,TX,48,209,"Hays County, Texas",58583
29188,TX,48,211,"Hemphill County, Texas",62813
29189,TX,48,213,"Henderson County, Texas",41607
29190,TX,48,215,"Hidalgo County, Texas",34782
29191,TX,48,217,"Hill County, Texas",41382
29192,TX,48,219,"Hockley County, Texas",50665
29193,TX,48,221,"Hood County, Texas",56100
29194,TX,48,223,"Hopkins County, Texas",44396
29195,TX,48,225,"Houston County, Texas",32698
